fold,variant,beta,strategy,Train_RMSE,Train_MAE,Train_R2,Val_RMSE,Val_MAE,Val_R2,Test_RMSE,Test_MAE,Test_R2,reserveorgan-8-R2,reserveorgan-8-RMSE,reserveorgan-8-MAE,reserveorgan-7-R2,reserveorgan-7-RMSE,reserveorgan-7-MAE,reserveorgan-6-R2,reserveorgan-6-RMSE,reserveorgan-6-MAE,reserveorgan-5-R2,reserveorgan-5-RMSE,reserveorgan-5-MAE,reserveorgan-4-R2,reserveorgan-4-RMSE,reserveorgan-4-MAE,reserveorgan-3-R2,reserveorgan-3-RMSE,reserveorgan-3-MAE,reserveorgan-2-R2,reserveorgan-2-RMSE,reserveorgan-2-MAE,reserveorgan-1-R2,reserveorgan-1-RMSE,reserveorgan-1-MAE,is_best_beta,best_beta,model_name
2,minimal_model,0.4,no_masking,0.20752914,0.16406209766864777,0.9993636608123779,0.9743879,0.5838457345962524,0.98597252368927,3.132076338654936,1.8024364709854126,0.8465588688850403,0.8777094483375549,2.7961333586196835,1.5977308750152588,0.8752472996711731,2.8241411675947035,1.6370898485183716,0.8621231317520142,2.968978873013562,1.6836974620819092,0.8606560230255127,2.9847336798222606,1.6997692584991455,0.8610840439796448,2.980145878133494,1.6446086168289185,0.8255338668823242,3.339773219741388,2.0137901306152344,0.8449258804321289,3.1486984409837375,1.8735923767089844,0.7651912569999695,3.8745258410364083,2.2692136764526367,True,0.4,USB-WMHA-APA-MOCE
3,minimal_model,0.4,no_masking,0.33075556,0.2845752537250519,0.998383641242981,1.6303473,0.9776846766471863,0.9607285857200623,2.756854271768648,1.6978344917297363,0.8811210989952087,0.9091901183128357,2.409505846005781,1.4435399770736694,0.9052836298942566,2.4607865544605385,1.492329716682434,0.8957558870315552,2.5815899308754497,1.5736658573150635,0.8987358212471008,2.5444236144648147,1.5322246551513672,0.8881210088729858,2.6744573951932034,1.5585840940475464,0.8726231455802917,2.8536894090647293,1.7895786762237549,0.8781425952911377,2.7911769855002007,1.8357722759246826,0.8011166453361511,3.56583034716436,2.3569815158843994,True,0.4,USB-WMHA-APA-MOCE
4,minimal_model,0.4,no_masking,0.23869027,0.2142273634672165,0.9991582632064819,1.2917815,0.7601380944252014,0.9753456115722656,2.5297038689802975,1.530059576034546,0.8999040722846985,0.9300295114517212,2.115041285443298,1.3167446851730347,0.9256496429443359,2.1802332478603486,1.3495171070098877,0.9127627611160278,2.3616329277211205,1.4477931261062622,0.9178324937820435,2.2919835536226922,1.3923219442367554,0.9089575409889221,2.412589602214724,1.3842910528182983,0.8975132703781128,2.5597365760872233,1.579129934310913,0.8975604772567749,2.559146733986349,1.6415908336639404,0.8089267015457153,3.495115004627008,2.129087448120117,True,0.4,USB-WMHA-APA-MOCE
5,minimal_model,0.4,no_masking,0.5802569,0.4466089904308319,0.9950253963470459,1.3547534,0.9466499090194702,0.9728832840919495,2.3819314297047742,1.463537335395813,0.9112566709518433,0.9514889121055603,1.761092114705435,1.0835105180740356,0.946306049823761,1.8527813211598114,1.1655601263046265,0.9296245574951172,2.1211530982719267,1.3079884052276611,0.9389591813087463,1.9754752685806223,1.228346586227417,0.923412561416626,2.212790316053151,1.3647009134292603,0.8974409103393555,2.5606397994556267,1.6146769523620605,0.9021886587142944,2.500668436334374,1.6606464385986328,0.8006327748298645,3.5701654516610133,2.282869577407837,True,0.4,USB-WMHA-APA-MOCE
6,minimal_model,0.4,no_masking,0.5954518,0.44638434052467346,0.9947614669799805,1.8899896,1.2817537784576416,0.9472241401672363,2.8561723627603253,1.8043923377990723,0.8724014163017273,0.9172666072845459,2.2998621194394713,1.5042052268981934,0.9109692573547363,2.3857855587927315,1.5551753044128418,0.8990200161933899,2.5408506699076234,1.6743204593658447,0.8928585052490234,2.617220385899965,1.671082854270935,0.8852595686912537,2.7084427053424185,1.7233473062515259,0.8600304126739502,2.991425818167341,1.9058462381362915,0.8603104948997498,2.9884318793735702,1.9039331674575806,0.7534962296485901,3.9698419945932524,2.497227907180786,True,0.4,USB-WMHA-APA-MOCE
7,minimal_model,0.4,no_masking,0.5223295,0.46263718605041504,0.9959690570831299,1.8752543,1.0368815660476685,0.9480438232421875,3.147648790643696,1.999091386795044,0.8450292944908142,0.886851966381073,2.6895827273942623,1.7414557933807373,0.8873522877693176,2.6836299088664313,1.7839677333831787,0.8739299774169922,2.8390133153825525,1.8464677333831787,0.8675189018249512,2.910304205288818,1.9105207920074463,0.8697962760925293,2.885181972906504,1.773956537246704,0.8439995646476746,3.158088979268406,2.0915746688842773,0.8378182053565979,3.22004895712082,2.152967691421509,0.6929671168327332,4.430511774679228,2.6918187141418457,True,0.4,USB-WMHA-APA-MOCE
8,minimal_model,0.4,no_masking,0.2648708,0.19132542610168457,0.998963475227356,1.7374607,1.0955981016159058,0.9553987979888916,2.8707555870155264,1.722583293914795,0.8710950613021851,0.9011009931564331,2.5145333332272877,1.4759718179702759,0.8982783555984497,2.5501640940208348,1.5322824716567993,0.8844313621520996,2.7182002772408773,1.6145435571670532,0.8881092071533203,2.6745982429915665,1.589223027229309,0.8822964429855347,2.7431922223990726,1.6278958320617676,0.8595091700553894,2.996990760898446,1.8720104694366455,0.8767377734184265,2.8072201655429185,1.7994645833969116,0.7782972455024719,3.7648441248994677,2.269274950027466,True,0.4,USB-WMHA-APA-MOCE
9,minimal_model,0.4,no_masking,0.32653838,0.2570856511592865,0.9984246492385864,2.2607725,1.3036811351776123,0.9244855046272278,2.562846369710832,1.6001503467559814,0.8972641229629517,0.9363883137702942,2.016646961504713,1.3860362768173218,0.9284328818321228,2.139036382678738,1.4449734687805176,0.915788471698761,2.32031619909743,1.5131385326385498,0.9199914336204529,2.261672472439171,1.439217209815979,0.9131652116775513,2.3561788978270886,1.4419888257980347,0.8837317228317261,2.72641550449364,1.727512001991272,0.8858804702758789,2.7011050576684825,1.7000725269317627,0.7947341799736023,3.6225948905231906,2.1482632160186768,True,0.4,USB-WMHA-APA-MOCE
10,minimal_model,0.4,no_masking,0.30963662,0.2646324932575226,0.9985834956169128,1.107627,0.693186342716217,0.9818739295005798,2.4896822687599,1.5400512218475342,0.903046190738678,0.9370617866516113,2.0059430514435763,1.3118878602981567,0.9340624213218689,2.0531841623732543,1.3466722965240479,0.9221774935722351,2.2305606749610325,1.440037488937378,0.9248300790786743,2.19221707335663,1.3956393003463745,0.912239670753479,2.3687031240530505,1.4175083637237549,0.8884020447731018,2.6710965098801642,1.6902896165847778,0.8896836042404175,2.655715350030146,1.675371766090393,0.8159123063087463,3.4306297311387093,2.043003797531128,True,0.4,USB-WMHA-APA-MOCE
1,no_attention,0.2,random_masking,0.41319945,0.30569222569465637,0.9974774718284607,1.5250885,1.0645778179168701,0.9656357765197754,2.5732673889894957,1.596888780593872,0.8964269161224365,0.9319879412651062,2.085232504818494,1.3633078336715698,0.9316480159759521,2.0904364485169324,1.3887133598327637,0.9193906784057617,2.2701478209238304,1.440652847290039,0.9172629714012146,2.299912708118684,1.4276608228683472,0.9138382077217102,2.34703088641394,1.4304442405700684,0.8672266602516174,2.913512477153446,1.7515082359313965,0.8913860321044922,2.6351440248451783,1.728454351425171,0.7986748218536377,3.5876533874258403,2.244368076324463,True,0.2,OSB-WMHA-AWA-MORM
2,no_attention,0.2,random_masking,0.21779718,0.18262873589992523,0.999299168586731,1.1390672,0.7202970385551453,0.9808303117752075,2.8597261807269856,1.7405052185058594,0.8720836639404297,0.9130622148513794,2.357576606937846,1.534563422203064,0.9115236401557922,2.378346444646048,1.5577774047851562,0.9019138813018799,2.50417846533037,1.5927777290344238,0.8916894197463989,2.6314607766874247,1.645175576210022,0.8899010419845581,2.653096829501827,1.6275988817214966,0.8510196805000305,3.0862129957623474,1.928899884223938,0.8574753403663635,3.018606184856741,1.8350526094436646,0.7600842714309692,3.916433746770993,2.2021970748901367,True,0.2,OSB-WMHA-AWA-MORM
3,no_attention,0.2,random_masking,0.3922182,0.24904397130012512,0.9977271556854248,1.6974788,0.9063198566436768,0.9574278593063354,2.375933513886373,1.5703452825546265,0.9117030501365662,0.9443352222442627,1.8864778795358368,1.3329685926437378,0.9422957897186279,1.9207252847177934,1.3603286743164062,0.9405055642127991,1.950291829402301,1.3271931409835815,0.9316021800041199,2.091137408995296,1.4070782661437988,0.924312949180603,2.1997443700875086,1.4623998403549194,0.9137445688247681,2.3483061184557186,1.5956504344940186,0.9002548456192017,2.525267041126107,1.6739051342010498,0.7965733408927917,3.606329487630332,2.403238534927368,True,0.2,OSB-WMHA-AWA-MORM
4,no_attention,0.2,random_masking,0.2817322,0.21786688268184662,0.9988272786140442,1.7521751,0.8632776141166687,0.9546401500701904,2.737170724792328,1.668533444404602,0.8828126192092896,0.9105221629142761,2.391768836343493,1.4752975702285767,0.9062647819519043,2.4480079687961203,1.496665358543396,0.904108464717865,2.4760054193415826,1.5114521980285645,0.8992313146591187,2.53819076832373,1.5514003038406372,0.8907714486122131,2.6425881396186344,1.5962307453155518,0.8887451887130737,2.6669868237313326,1.6096185445785522,0.8784052133560181,2.7881678580893965,1.7397984266281128,0.7844522595405579,3.712215548834127,2.367804527282715,True,0.2,OSB-WMHA-AWA-MORM
5,no_attention,0.2,random_masking,0.96753716,0.6404279470443726,0.9861690402030945,1.3764317,0.9396269917488098,0.9720085263252258,2.3683271528893117,1.5412617921829224,0.9122675061225891,0.9437389373779297,1.8965546489860439,1.1926180124282837,0.9438914060592651,1.8939831127553877,1.2325750589370728,0.9343327879905701,2.0489706711687736,1.3111759424209595,0.9271020889282227,2.1588323858164737,1.3777954578399658,0.9360734224319458,2.021631915471769,1.3282973766326904,0.8992009162902832,2.5385732326076416,1.6773264408111572,0.9039492607116699,2.4780601040784,1.755719780921936,0.8098510503768921,3.486650211618761,2.4545862674713135,True,0.2,OSB-WMHA-AWA-MORM
6,no_attention,0.2,random_masking,0.3159066,0.2688767611980438,0.9985255599021912,1.8662242,1.1210975646972656,0.9485430121421814,2.60489576178761,1.5574605464935303,0.8938652276992798,0.9377424716949463,1.9950665781676087,1.23014497756958,0.9329814314842224,2.0699459111246576,1.2621132135391235,0.925466001033783,2.1829242259918504,1.3241513967514038,0.9186112284660339,2.2810963618132054,1.3592193126678467,0.9097905158996582,2.401527526640525,1.436401128768921,0.8977006077766418,2.557395969187993,1.5535215139389038,0.8690336346626282,2.893618956002435,1.8057361841201782,0.7595956921577454,3.9204196129249036,2.488396406173706,True,0.2,OSB-WMHA-AWA-MORM
7,no_attention,0.2,random_masking,1.1363342,0.7588534951210022,0.9809221625328064,1.5397199,0.9715217351913452,0.9649732112884521,2.5204445300015426,1.676459550857544,0.9006354808807373,0.9371973276138306,2.0037817962846107,1.361562967300415,0.9378824830055237,1.99282198507233,1.3695770502090454,0.9293875694274902,2.1247213966391407,1.4550588130950928,0.9177215099334717,2.2935312026441763,1.522725224494934,0.9209248423576355,2.24844094409374,1.4858304262161255,0.8795685768127441,2.774797906475974,1.8875277042388916,0.8947598934173584,2.5938932999700737,1.8309822082519531,0.7876415252685547,3.684649901613576,2.4984116554260254,True,0.2,OSB-WMHA-AWA-MORM
8,no_attention,0.2,random_masking,0.7020337,0.3544591963291168,0.9927182793617249,1.3909798,0.8808883428573608,0.9714136719703674,2.468489234769488,1.5744415521621704,0.9046897292137146,0.9361656904220581,2.020173020648408,1.3263453245162964,0.9340958595275879,2.052663408063528,1.358355164527893,0.928033709526062,2.1449936887563767,1.3935390710830688,0.9192391037940979,2.2722812084800106,1.4709703922271729,0.923488438129425,2.211694055525167,1.3956443071365356,0.8928288817405701,2.617582012447447,1.7255457639694214,0.90901780128479,2.411791180461243,1.5959302186965942,0.7946486473083496,3.6233498336102783,2.3292012214660645,True,0.2,OSB-WMHA-AWA-MORM
9,no_attention,0.2,random_masking,0.60702384,0.438140332698822,0.9945558905601501,2.232889,1.324952483177185,0.9263367652893066,2.4720999286231105,1.554575800895691,0.904410719871521,0.9374676942825317,1.9994643805446428,1.3008702993392944,0.9370259642601013,2.006514311400307,1.3169827461242676,0.9299511313438416,2.1162254709713797,1.395980715751648,0.9199877381324768,2.261724336976314,1.4467957019805908,0.9213027358055115,2.243061599749547,1.383312463760376,0.8946397304534912,2.5953740011021385,1.6118417978286743,0.9092615842819214,2.4085580234804236,1.577689290046692,0.7856492400169373,3.701893919716565,2.403134346008301,True,0.2,OSB-WMHA-AWA-MORM
10,no_attention,0.2,random_masking,0.34842014,0.2708193361759186,0.9982064366340637,1.5503354,0.9221097826957703,0.9644885659217834,2.6499120157858544,1.682446837425232,0.8901652097702026,0.9260608553886414,2.174195949970846,1.4681416749954224,0.9251515865325928,2.187523433014836,1.4877045154571533,0.9171896576881409,2.3009318122757207,1.5197975635528564,0.9079816937446594,2.425484508602549,1.578229308128357,0.9045217037200928,2.4706647183897292,1.5252846479415894,0.8822435140609741,2.743808973369416,1.7718440294265747,0.889397382736206,2.659157810688564,1.7654250860214233,0.7687751054763794,3.844844383195977,2.3431472778320312,True,0.2,OSB-WMHA-AWA-MORM
1,shared_branches,0.4,random_masking,0.44123292,0.1572820544242859,0.9971235990524292,1.3105228,0.7338331341743469,0.9746249914169312,3.0183793371504866,1.6297736167907715,0.8574967384338379,0.90073162317276,2.519224446860515,1.2681206464767456,0.9029101133346558,2.4914281758599324,1.2969207763671875,0.8852899074554443,2.708084760164885,1.4019261598587036,0.8803360462188721,2.7659420542905218,1.4119449853897095,0.8685289621353149,2.8991887437711394,1.5290491580963135,0.8370689153671265,3.2274789316921346,1.7854390144348145,0.8372400999069214,3.225782840550059,1.8346613645553589,0.7478681802749634,4.014904625544881,2.5101263523101807,True,0.4,USB-MHA-AWA-MORM
2,shared_branches,0.4,random_masking,0.7229729,0.2855459749698639,0.9922774434089661,0.9824117,0.6108324527740479,0.9857405424118042,2.9010192395387224,1.6079750061035156,0.8683629035949707,0.9053002595901489,2.4605709711237282,1.2939300537109375,0.9043524265289307,2.4728535216404843,1.3298240900039673,0.8891274333000183,2.662401145568473,1.446466326713562,0.8775843977928162,2.7975625839255542,1.4773766994476318,0.8714640736579895,2.866643786523871,1.53651762008667,0.8574195504188538,3.019196919910778,1.6962411403656006,0.8644081354141235,2.9442740716966442,1.7722574472427368,0.7772468328475952,3.773752645597134,2.3111867904663086,True,0.4,USB-MHA-AWA-MORM
3,shared_branches,0.4,random_masking,0.69126534,0.32211920619010925,0.9929399490356445,1.4472046,0.6747013926506042,0.9690560102462769,2.7981434934412666,1.6377331018447876,0.8775335550308228,0.906499981880188,2.444934657341217,1.4039132595062256,0.9046766757965088,2.4686585421461555,1.4417515993118286,0.8948796391487122,2.5924169952730156,1.5004922151565552,0.894227921962738,2.600440622553609,1.445310115814209,0.891171395778656,2.6377459298410577,1.4999908208847046,0.8771435022354126,2.8025959685174464,1.6490294933319092,0.8739880919456482,2.8383583686278526,1.7037352323532104,0.777681291103363,3.77007047126939,2.457641839981079,True,0.4,USB-MHA-AWA-MORM
4,shared_branches,0.4,random_masking,0.3746548,0.1551644206047058,0.9979261159896851,1.1745503,0.5348942279815674,0.9796174168586731,2.7931828343431686,1.5409570932388306,0.8779674172401428,0.9279797077178955,2.1457987168368593,1.111275553703308,0.9210460186004639,2.246717708000304,1.177709937095642,0.8963305950164795,2.574463434703149,1.3710548877716064,0.891791582107544,2.630219039643407,1.3444784879684448,0.8884433507919312,2.6706021494995964,1.4473869800567627,0.860580325126648,2.98554450482578,1.737431287765503,0.86220782995224,2.968067291463466,1.7328029870986938,0.7753599882125854,3.789701364673824,2.405517101287842,True,0.4,USB-MHA-AWA-MORM
5,shared_branches,0.4,random_masking,0.265894,0.13996277749538422,0.9989554286003113,1.1875473,0.5920490622520447,0.9791638255119324,2.747129329151874,1.4403884410858154,0.8819583654403687,0.9220374822616577,2.2325667954178208,1.146577000617981,0.9148581027984619,2.3330990696428455,1.200379729270935,0.8920108675956726,2.6275530615765206,1.3180986642837524,0.8923393487930298,2.6235539222499087,1.2709380388259888,0.9020704627037048,2.5021785780422574,1.295432686805725,0.8446494936943054,3.151503515944531,1.7006925344467163,0.874764621257782,2.829599407137096,1.5685819387435913,0.8129364848136902,3.4582470496264435,2.0224077701568604,True,0.4,USB-MHA-AWA-MORM
6,shared_branches,0.4,random_masking,0.9111836,0.2564549744129181,0.9877333045005798,2.0520663,1.1193673610687256,0.9377843737602234,3.185425925049052,1.8101774454116821,0.8412871360778809,0.8871102929115295,2.686511101758529,1.5550305843353271,0.8827136754989624,2.738326090011567,1.5669705867767334,0.8514531850814819,3.08171948305309,1.697069525718689,0.8396720886230469,3.201592353171501,1.7376374006271362,0.8525405526161194,3.0704198143916552,1.6830649375915527,0.8102751970291138,3.4827599310555017,1.882753849029541,0.8390359878540039,3.2079372078893225,1.8710744380950928,0.7674962878227234,3.8554617003402494,2.487818717956543,True,0.4,USB-MHA-AWA-MORM
7,shared_branches,0.4,random_masking,1.0353538,0.3422631621360779,0.9841622114181519,1.2703956,0.5867268443107605,0.976155161857605,3.0287991083424943,1.7153633832931519,0.8565111756324768,0.8734520673751831,2.8443891205308285,1.5174750089645386,0.8750144243240356,2.8267759192993895,1.5360773801803589,0.8673487305641174,2.9121730702813617,1.6041685342788696,0.8694565296173096,2.888943239662591,1.5331777334213257,0.870684802532196,2.8753202508772793,1.5963877439498901,0.8388097286224365,3.2101910319780025,1.830962061882019,0.8625051379203796,2.964863210420735,1.7847363948822021,0.794818103313446,3.6218542722120426,2.31992244720459,True,0.4,USB-MHA-AWA-MORM
8,shared_branches,0.4,random_masking,0.99661857,0.44498565793037415,0.9853250980377197,1.7082281,1.0140198469161987,0.9568870067596436,3.013379461672442,1.8013083934783936,0.8579684495925903,0.8922486305236816,2.6246589257408184,1.4840260744094849,0.893122136592865,2.613998793551364,1.4805521965026855,0.8776191473007202,2.797165583854005,1.6130824089050293,0.8773748278617859,2.799956345217856,1.6047782897949219,0.8713898062705994,2.8674717068461177,1.6845983266830444,0.8391501903533936,3.2067985496709,1.930870532989502,0.8546566963195801,3.0483091451506654,1.9364327192306519,0.7581865191459656,3.931893125973435,2.6761271953582764,True,0.4,USB-MHA-AWA-MORM
9,shared_branches,0.4,random_masking,0.71764195,0.31533873081207275,0.9923909306526184,2.0375466,0.9889118075370789,0.9386616945266724,2.921936687287492,1.6706271171569824,0.8664577603340149,0.8863455653190613,2.69559510449487,1.4155875444412231,0.8845701813697815,2.716567204610765,1.473549246788025,0.8753043413162231,2.8234957749686593,1.556881308555603,0.8797596096992493,2.772596032807325,1.4662655591964722,0.9060735702514648,2.4505032664746,1.4022890329360962,0.8413111567497253,3.1851847598924117,1.8264217376708984,0.8822076916694641,2.7442262900885885,1.7079241275787354,0.7760898470878601,3.7835400165000923,2.5160984992980957,True,0.4,USB-MHA-AWA-MORM
10,shared_branches,0.4,random_masking,0.4834651,0.19742771983146667,0.9965466260910034,1.1507077,0.7236823439598083,0.9804365038871765,2.6080970604334968,1.399549126625061,0.8936041593551636,0.9252600073814392,2.18593879574239,1.0507354736328125,0.9285568594932556,2.137183102322776,1.065775752067566,0.9086189866065979,2.4170710017137353,1.2736022472381592,0.9144686460494995,2.3384282028663907,1.2134758234024048,0.9066708087921143,2.442700535830244,1.317777395248413,0.8865208625793457,2.6935153442988113,1.5729713439941406,0.8918962478637695,2.628946697949888,1.5583720207214355,0.7868409156799316,3.691589544680454,2.143683433532715,True,0.4,USB-MHA-AWA-MORM
1,simple_avg,0.4,random_masking,0.60825616,0.32417523860931396,0.9945337772369385,1.5108749,0.9548724293708801,0.966273307800293,2.8694477371372544,1.770147681236267,0.8712124824523926,0.9046841263771057,2.4685620586467207,1.4588998556137085,0.9038841128349304,2.4789001791777814,1.5122162103652954,0.9008296132087708,2.5179808585277916,1.5322614908218384,0.9000323414802551,2.5280821958108155,1.520605206489563,0.8875510692596436,2.6812613178005416,1.6287422180175781,0.8620787262916565,2.969457120504544,1.8617075681686401,0.8589910268783569,3.0025121978588225,1.9824278354644775,0.7516489624977112,3.984689019488378,2.664320945739746,True,0.4,OSB-MHA-APA-MORM
2,simple_avg,0.4,random_masking,0.51219195,0.15706056356430054,0.9961240291595459,1.2551191,0.7352108955383301,0.976725161075592,2.9992881566150214,1.771697759628296,0.8592936992645264,0.8922125101089478,2.6250987261417364,1.5487556457519531,0.8930175304412842,2.6152777693141784,1.5616365671157837,0.8849256634712219,2.712381028058121,1.6101646423339844,0.8734436631202698,2.8444833333946535,1.688592553138733,0.881683349609375,2.7503275242748257,1.608375072479248,0.8611390590667725,2.9795554025271147,1.760087251663208,0.8553526401519775,3.0410022968056514,1.8253117799758911,0.7325754761695862,4.1348719522376225,2.5706593990325928,True,0.4,OSB-MHA-APA-MORM
3,simple_avg,0.4,random_masking,0.94358206,0.3756154477596283,0.9868454337120056,1.4855326,0.7216014862060547,0.9673952460289001,2.981308245139885,1.770812749862671,0.8609756231307983,0.9022030830383301,2.5004839428754346,1.4570033550262451,0.9038271307945251,2.4796349753650166,1.5021640062332153,0.905091404914856,2.4632828450825395,1.4995238780975342,0.8875659108161926,2.6810839159196194,1.5649317502975464,0.8788856267929077,2.7826546540170862,1.650601863861084,0.8606629967689514,2.9846587520537313,1.8913803100585938,0.870495617389679,2.8774229703215823,1.7527499198913574,0.6790734529495239,4.529645964743599,2.8481476306915283,True,0.4,OSB-MHA-APA-MORM
4,simple_avg,0.4,random_masking,0.5486725,0.3209449350833893,0.9955522418022156,1.5645947,0.7797231674194336,0.9638323187828064,2.8323087148561332,1.6903361082077026,0.874524712562561,0.9024816155433655,2.496920119010417,1.4027875661849976,0.9035028219223022,2.4838123764092193,1.4185854196548462,0.8959141373634338,2.5796292627092994,1.4673992395401,0.8888533711433411,2.665689905411724,1.5471967458724976,0.878934919834137,2.782087992748567,1.6251503229141235,0.8803423643112183,2.765869388450674,1.6402150392532349,0.8658084869384766,2.9290308508897387,1.8736907243728638,0.7803597450256348,3.7472908406486383,2.547664165496826,True,0.4,OSB-MHA-APA-MORM
